Rank,Task,ID,Name,Similarity,z-score,p-adjusted
478,Phenotype,HP:0040202,Abnormal consumption behavior,0.12160450318556715,1.6167065650895556,1
479,Biological Process,GO:0009913,epidermal cell differentiation,0.12154784783182748,1.6156021732298926,1
480,Biological Process,GO:0050922,negative regulation of chemotaxis,0.12143884550085926,1.6134773733820482,1
481,Biological Process,GO:0035987,endodermal cell differentiation,0.12134358613756147,1.611620467398084,1
482,Phenotype,HP:0020100,Unusual fungal infection,0.121330554577049,1.6113664411075626,1
483,Phenotype,HP:0031364,Ecchymosis,0.12130371391648653,1.6108432318241226,1
484,Phenotype,HP:0031365,Macular purpura,0.12121241857367038,1.6090635971245562,1
485,Biological Process,GO:0034762,regulation of transmembrane transport,0.12119021450650136,1.6086307696967097,1
486,Phenotype,HP:0007400,Irregular hyperpigmentation,0.12096294013587316,1.6042004740888982,1
487,Phenotype,HP:0010042,Aplasia/Hypoplasia of the 4th metacarpal,0.12091965684304018,1.6033567459483271,1
488,Phenotype,HP:0000902,Rib fusion,0.12082960836845691,1.601601416650379,1
489,Biological Process,GO:0006954,inflammatory response,0.12068536728498502,1.5987897021715085,1
490,Phenotype,HP:0002230,Generalized hirsutism,0.12050423588667447,1.5952588788932218,1
491,Phenotype,HP:0011767,Abnormality of the parathyroid physiology,0.12045627187089714,1.594323908672673,1
492,Phenotype,HP:0012133,Erythroid hypoplasia,0.12041586482034106,1.5935362475822106,1
493,Phenotype,HP:0002672,Gastrointestinal carcinoma,0.1203598029813896,1.5924434252011124,1
493,Phenotype,HP:0006749,Malignant gastrointestinal tract tumors,0.1203598029813896,1.5924434252011124,1
495,Phenotype,HP:0004220,Short middle phalanx of the 5th finger,0.12031049196950239,1.5914821977702462,1
496,Phenotype,HP:0010615,Angiofibromas,0.12028491908729422,1.590983701492761,1
497,Phenotype,HP:0011904,Persistence of hemoglobin F,0.12025875429859512,1.5904736670875066,1
498,Phenotype,HP:0033282,Abnormal glomerular basement membrane morphology,0.12025344490730017,1.5903701702749573,1
499,Biological Process,GO:0043277,apoptotic cell clearance,0.12024236747240147,1.5901542360671455,1
500,Phenotype,HP:0100240,Synostosis of joints,0.12023400738124523,1.5899912714749305,1
501,Biological Process,GO:0032729,positive regulation of type II interferon production,0.12023088876646326,1.589930479818868,1
502,Phenotype,HP:0040188,Osteochondrosis,0.12021462860302923,1.5896135178559112,1
503,Phenotype,HP:0012114,Endometrial carcinoma,0.1201430154036699,1.588217550322458,1
504,Phenotype,HP:0000294,Low anterior hairline,0.12006834527744381,1.5867619936253268,1
505,Phenotype,HP:0034784,Vasculitis by anatomical site,0.11999482145037543,1.5853287819207682,1
506,Biological Process,GO:0032069,regulation of nuclease activity,0.11990988293647198,1.5836730619025348,1
507,Biological Process,GO:0046660,female sex differentiation,0.11989488567351725,1.5833807178603363,1
508,Phenotype,HP:0004332,Abnormal lymphocyte morphology,0.11979400805113949,1.5814142942547562,1
509,Phenotype,HP:0000987,Atypical scarring of skin,0.1197326901174186,1.5802190139787935,1
510,Phenotype,HP:0010500,Hyperextensibility of the knee,0.11969180131319157,1.5794219619870755,1
511,Biological Process,GO:0035051,cardiocyte differentiation,0.11953971904147453,1.576457397973317,1
512,Phenotype,HP:0005403,T lymphocytopenia,0.11953183004881551,1.5763036165793536,1
513,Biological Process,GO:0097006,regulation of plasma lipoprotein particle levels,0.11933340513123947,1.5724356879678358,1
514,Phenotype,HP:0003535,3-Methylglutaconic aciduria,0.11931988061951726,1.5721720525006466,1
515,Biological Process,GO:0071634,regulation of transforming growth factor beta production,0.11931956294430479,1.5721658600069897,1
516,Phenotype,HP:0010976,B lymphocytopenia,0.11931180544069653,1.5720146417500949,1
517,Biological Process,GO:0018149,peptide cross-linking,0.11930341393101995,1.5718510647116444,1
518,Biological Process,GO:1903902,positive regulation of viral life cycle,0.11928429131140872,1.5714783044332226,1
519,Biological Process,GO:0032677,regulation of interleukin-8 production,0.11925236628015279,1.5708559846997592,1
520,Phenotype,HP:0010490,Abnormality of the palmar creases,0.1191884367547007,1.5696097962490465,1
521,Phenotype,HP:0012166,Skin-picking,0.11912564464669617,1.5683857796583118,1
522,Biological Process,GO:0050680,negative regulation of epithelial cell proliferation,0.11899992875396326,1.5659351796814325,1
523,Phenotype,HP:0012842,Skin appendage neoplasm,0.11880568936944602,1.56214884033436,1
524,Biological Process,GO:2000106,regulation of leukocyte apoptotic process,0.1187953924713191,1.5619481212545108,1
525,Biological Process,GO:1903131,mononuclear cell differentiation,0.11877185572272975,1.5614893156548766,1
526,Phenotype,HP:0003416,Spinal canal stenosis,0.11876945273341633,1.5614424738003752,1
527,Biological Process,GO:0051924,regulation of calcium ion transport,0.11873183960964939,1.5607092751710703,1
528,Biological Process,GO:0051047,positive regulation of secretion,0.118722079858528,1.5605190267835953,1
529,Phenotype,HP:0000828,Abnormality of the parathyroid gland,0.1186396576547265,1.558912357600094,1
530,Biological Process,GO:0032967,positive regulation of collagen biosynthetic process,0.11860475656674019,1.5582320251174377,1
531,Phenotype,HP:0005421,Decreased circulating complement C3 concentration,0.1185943590091656,1.5580293438668975,1
532,Biological Process,GO:0010469,regulation of signaling receptor activity,0.11859356984749869,1.5580139606124765,1
533,Phenotype,HP:0008850,Severe postnatal growth retardation,0.11858177481648713,1.5577840381890196,1
534,Phenotype,HP:0031546,Cardiac conduction abnormality,0.11839757848088694,1.5541934695986022,1
535,Phenotype,HP:0005532,Macrocytic dyserythropoietic anemia,0.11836005650538595,1.5534620477370038,1
536,Biological Process,GO:0010332,response to gamma radiation,0.11820986250567078,1.55053429211098,1
537,Phenotype,HP:0011991,Abnormal neutrophil count,0.11799543182399552,1.5463543605833725,1
538,Biological Process,GO:0150117,positive regulation of cell-substrate junction organization,0.11797983697835512,1.5460503677664341,1
539,Biological Process,GO:0032024,positive regulation of insulin secretion,0.11793794992889128,1.5452338568208712,1
540,Phenotype,HP:0012740,Papilloma,0.11789018199138024,1.5443027087852856,1
541,Biological Process,GO:0070232,regulation of T cell apoptotic process,0.11785323836467021,1.5435825607690459,1
542,Biological Process,GO:0032755,positive regulation of interleukin-6 production,0.11778790023606212,1.5423089141920254,1
543,Biological Process,GO:0032925,regulation of activin receptor signaling pathway,0.11777753467302499,1.5421068566161142,1
544,Phenotype,HP:0033603,Glomerular subepithelial deposits,0.117749732706803,1.5415649084479097,1
545,Biological Process,GO:0042267,natural killer cell mediated cytotoxicity,0.11774508092664993,1.5414742305543851,1
546,Phenotype,HP:0040088,Abnormal lymphocyte count,0.11773254778564468,1.5412299200349273,1
547,Phenotype,HP:0011035,Abnormal renal cortex morphology,0.11769614659352956,1.5405203457828858,1
548,Phenotype,HP:0003083,Dislocated radial head,0.11769419474882592,1.5404822981623214,1
549,Biological Process,GO:0034330,cell junction organization,0.11757138317216398,1.5380883124825024,1
550,Phenotype,HP:0100568,Neoplasm of the endocrine system,0.1175156143379753,1.5370012016900452,1
551,Phenotype,HP:0025323,Abnormal arterial physiology,0.11743358623631917,1.535402214802611,1
552,Disease,MONDO:0021060,RASopathy,0.11736655202558022,1.5340955062257091,1
553,Biological Process,GO:0060392,negative regulation of SMAD protein signal transduction,0.11733091838358767,1.5334008939508028,1
554,Biological Process,GO:0045429,positive regulation of nitric oxide biosynthetic process,0.11732379665846082,1.5332620690253953,1
554,Biological Process,GO:1904407,positive regulation of nitric oxide metabolic process,0.11732379665846082,1.5332620690253953,1
556,Biological Process,GO:0007179,transforming growth factor beta receptor signaling pathway,0.1170514178269747,1.5279525449578186,1
557,Phenotype,HP:0033747,Abnormal exteroceptive sensation,0.11699712495756964,1.526894205382635,1
558,Biological Process,GO:0048608,reproductive structure development,0.1169005538615987,1.5250117295841585,1
559,Biological Process,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,0.11686864796788243,1.5243897829018125,1
560,Biological Process,GO:0016032,viral process,0.11667407898564064,1.5205970186536504,1
561,Phenotype,HP:0002841,Recurrent fungal infections,0.11664729895018477,1.5200749911450966,1
562,Biological Process,GO:0001818,negative regulation of cytokine production,0.11657022090911029,1.518572496579224,1
563,Phenotype,HP:0004400,Abnormality of the pylorus,0.11651986890857158,1.5175909769903033,1
564,Phenotype,HP:0004970,Ascending tubular aorta aneurysm,0.1164235030064864,1.5157125010690162,1
565,Biological Process,GO:2001267,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,0.11634228699053595,1.5141293442979527,1
566,Disease,MONDO:0002917,disorder of pilosebaceous unit,0.11633500614300518,1.51398741757411,1
567,Phenotype,HP:0001085,Papilledema,0.11621002336149333,1.5115511082513582,1
568,Biological Process,GO:0098657,import into cell,0.11617576191303747,1.5108832443642346,1
569,Biological Process,GO:0038127,ERBB signaling pathway,0.11616896148717626,1.5107506825767314,1
570,Biological Process,GO:0090066,regulation of anatomical structure size,0.11613180541672019,1.5100263933606175,1
571,Biological Process,GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,0.11610353810287799,1.5094753740969251,1
572,Biological Process,GO:0043117,positive regulation of vascular permeability,0.11604962227041515,1.5084243841630782,1
573,Biological Process,GO:0071695,anatomical structure maturation,0.11600812350578127,1.5076154421157242,1
574,Biological Process,GO:0008207,C21-steroid hormone metabolic process,0.11598802917540252,1.5072237401241058,1
575,Phenotype,HP:0030140,Oral cavity bleeding,0.11597333873951354,1.5069373771109078,1
576,Biological Process,GO:0032940,secretion by cell,0.11596770725782868,1.5068276017389421,1
577,Biological Process,GO:0071902,positive regulation of protein serine/threonine kinase activity,0.11588497320557056,1.5052148536436667,1
578,Biological Process,GO:0019058,viral life cycle,0.11568724783774531,1.501360561467176,1
579,Phenotype,HP:0500011,Moon facies,0.11559068088323732,1.4994781663988979,1
580,Biological Process,GO:0046686,response to cadmium ion,0.11555863685468992,1.4988535270322254,1
581,Biological Process,GO:0007369,gastrulation,0.1155151979885225,1.4980067662757972,1
582,Biological Process,GO:0090277,positive regulation of peptide hormone secretion,0.1153944699936662,1.4956533961889136,1
582,Biological Process,GO:0002793,positive regulation of peptide secretion,0.1153944699936662,1.4956533961889136,1
584,Phenotype,HP:0007543,Epidermal hyperkeratosis,0.1152991699978434,1.4937956981486495,1
585,Phenotype,HP:0010048,Aplasia of metacarpal bones,0.11528072685212942,1.4934361829634353,1
586,Biological Process,GO:0002521,leukocyte differentiation,0.11527024730104307,1.493231903400274,1
587,Phenotype,HP:0004722,Thickened glomerular basement membrane,0.1152234517634233,1.4923197105110846,1
588,Biological Process,GO:0002227,innate immune response in mucosa,0.11514536941245401,1.49079763877202,1
589,Phenotype,HP:0009891,Underdeveloped supraorbital ridges,0.11511957003295681,1.4902947273467027,1
590,Biological Process,GO:0033157,regulation of intracellular protein transport,0.11497211365308058,1.4874203365814627,1
591,Biological Process,GO:0046824,positive regulation of nucleocytoplasmic transport,0.11494962627149308,1.4869819864604046,1
592,Phenotype,HP:0033040,Anti-Sm antibody positivity,0.11494799470136785,1.4869501820033526,1
593,Phenotype,HP:0001646,Abnormal aortic valve morphology,0.11492819502838059,1.4865642238153303,1
594,Phenotype,HP:0030137,Prolonged bleeding following circumcision,0.11490540101934721,1.486119896556494,1
595,Biological Process,GO:0006873,intracellular monoatomic ion homeostasis,0.11489832188372961,1.4859819018351927,1
596,Biological Process,GO:0002385,mucosal immune response,0.11480905137531283,1.4842417375559878,1
597,Phenotype,HP:0001018,Abnormal palmar dermatoglyphics,0.11474617072884474,1.4830159950708413,1
598,Biological Process,GO:0051893,regulation of focal adhesion assembly,0.11469362724847121,1.4819917566154688,1
598,Biological Process,GO:0090109,regulation of cell-substrate junction assembly,0.11469362724847121,1.4819917566154688,1
600,Biological Process,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,0.11468463572194842,1.4818164833527983,1
601,Biological Process,GO:0051894,positive regulation of focal adhesion assembly,0.11461594600793679,1.4804775037861782,1
602,Phenotype,HP:0002021,Pyloric stenosis,0.11459082674659604,1.4799878500127157,1
603,Phenotype,HP:0100725,Lichenification,0.11453974455752147,1.4789920967420371,1
604,Biological Process,GO:0023061,signal release,0.11453693313953217,1.478937293322121,1
605,Phenotype,HP:0100625,Enlarged thorax,0.11447041911376332,1.4776407247939272,1
606,Phenotype,HP:0001017,Anemic pallor,0.11446205411269872,1.477477664492084,1
607,Biological Process,GO:0050817,coagulation,0.11444843724558496,1.4772122287264957,1
608,Biological Process,GO:0001944,vasculature development,0.11443379683314325,1.4769268408283454,1
609,Biological Process,GO:0071322,cellular response to carbohydrate stimulus,0.11443028876287253,1.4768584574542356,1
610,Phenotype,HP:0200042,Skin ulcer,0.11442038095418416,1.476665322956959,1
611,Biological Process,GO:0044042,glucan metabolic process,0.11436673322813928,1.4756195592643404,1
612,Biological Process,GO:0010715,regulation of extracellular matrix disassembly,0.11426063696026156,1.473551407768487,1
613,Phenotype,HP:0005214,Intestinal obstruction,0.11424192378921028,1.473186628936243,1
614,Biological Process,GO:0001935,endothelial cell proliferation,0.11423268838121059,1.4730066016529895,1
615,Biological Process,GO:0042407,cristae formation,0.11421005421776098,1.4725653902896485,1
616,Disease,MONDO:0005045,hypertrophic cardiomyopathy,0.11420639519464681,1.4724940643676505,1
616,Disease,MONDO:0024573,familial hypertrophic cardiomyopathy,0.11420639519464681,1.4724940643676505,1
618,Biological Process,GO:0007176,regulation of epidermal growth factor-activated receptor activity,0.11416078007727437,1.4716048815988836,1
619,Phenotype,HP:0008364,Abnormality of the calcaneus,0.11415521147886798,1.4714963320207095,1
620,Biological Process,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",0.11414140991510524,1.4712272959338424,1
621,Biological Process,GO:0140962,multicellular organismal-level chemical homeostasis,0.11405820743481665,1.4696054166961496,1
622,Phenotype,HP:0000490,Deeply set eye,0.11397619176249485,1.468006672095715,1
623,Biological Process,GO:0051604,protein maturation,0.11395743487587173,1.467641041108847,1
624,Phenotype,HP:0002716,Lymphadenopathy,0.11390682640706562,1.4666545221430258,1
625,Phenotype,HP:0006758,Malignant genitourinary tract tumor,0.11373009763059683,1.4632095198755046,1
626,Biological Process,GO:0002573,myeloid leukocyte differentiation,0.11359993697014847,1.4606722773316125,1
627,Biological Process,GO:0036314,response to sterol,0.11359034958197878,1.4604853888426852,1
628,Phenotype,HP:0001423,X-linked dominant inheritance,0.11356080718672668,1.4599095142134084,1
629,Phenotype,HP:0030255,Large intestinal polyposis,0.11348770273483955,1.4584844774562422,1
630,Biological Process,GO:0009743,response to carbohydrate,0.11348205944108214,1.45837447182966,1
631,Biological Process,GO:0022409,positive regulation of cell-cell adhesion,0.11348200185418711,1.458373349279117,1
632,Biological Process,GO:1903146,regulation of autophagy of mitochondrion,0.11346040249079326,1.4579523094385456,1
633,Biological Process,GO:0030001,metal ion transport,0.11343630323627873,1.4574825388210664,1
634,Phenotype,HP:0002293,Alopecia of scalp,0.11341819588908642,1.4571295694100697,1
635,Biological Process,GO:0001837,epithelial to mesenchymal transition,0.11340738426085073,1.4569188166139957,1
636,Phenotype,HP:0003995,Abnormality of the radial head,0.11338123240923581,1.4564090343933895,1
637,Phenotype,HP:0005584,Renal cell carcinoma,0.1131774355409152,1.4524363894879788,1
638,Phenotype,HP:0002843,Abnormal T cell morphology,0.11316732914416894,1.4522393838819705,1
639,Biological Process,GO:0005976,polysaccharide metabolic process,0.11316176045561854,1.452130832546605,1
640,Biological Process,GO:0031346,positive regulation of cell projection organization,0.11311750987360536,1.4512682488835449,1
641,Disease,MONDO:0021058,neoplastic syndrome,0.1131051350373411,1.4510270242236882,1
642,Biological Process,GO:0030072,peptide hormone secretion,0.1130128557355603,1.4492282090548623,1
642,Biological Process,GO:0002790,peptide secretion,0.1130128557355603,1.4492282090548623,1
644,Biological Process,GO:0071407,cellular response to organic cyclic compound,0.1130026342756757,1.4490289605047197,1
645,Phenotype,HP:0009997,Duplication of phalanx of hand,0.11297276726590588,1.4484467581128007,1
646,Phenotype,HP:0033476,Extractable nuclear antigen positivity,0.11290118667062765,1.447051426135908,1
647,Biological Process,GO:0030855,epithelial cell differentiation,0.11285395885067928,1.4461308066982412,1
648,Phenotype,HP:0001446,Abnormality of the musculature of the upper limbs,0.11280273773060134,1.4451323452233233,1
649,Biological Process,GO:0042744,hydrogen peroxide catabolic process,0.11275384982810988,1.4441793655314892,1
650,Phenotype,HP:0033726,Lupus nephritis,0.11273005663506441,1.4437155610191117,1
651,Phenotype,HP:0010766,Ectopic calcification,0.11272600144122369,1.443636512477863,1
652,Biological Process,GO:0034375,high-density lipoprotein particle remodeling,0.1127206429140496,1.4435320578517732,1
653,Phenotype,HP:0011895,Anemia due to reduced life span of red cells,0.11264680477881683,1.4420927192879638,1
654,Biological Process,GO:0002704,negative regulation of leukocyte mediated immunity,0.11261142020194526,1.4414029620792423,1
655,Phenotype,HP:0003745,Sporadic,0.11257876689940705,1.4407664460373513,1
656,Phenotype,HP:0008011,Peripheral opacification of the cornea,0.11251338448792769,1.4394919362472482,1
657,Biological Process,GO:0002009,morphogenesis of an epithelium,0.11251181609264627,1.4394613632675173,1
658,Phenotype,HP:0012575,Abnormal nephron morphology,0.11248898903729143,1.4390163918314585,1
659,Disease,MONDO:0011060,early-onset non-syndromic cataract,0.11240207474952035,1.437322157737645,1
660,Phenotype,HP:0005181,Premature coronary artery atherosclerosis,0.11236772107553772,1.4366524960835976,1
661,Phenotype,HP:0005640,Abnormal vertebral segmentation and fusion,0.11234739305085306,1.4362562386515476,1
662,Phenotype,HP:0002039,Anorexia,0.11233287825331684,1.4359732993848136,1
663,Phenotype,HP:0002679,Abnormal sella turcica morphology,0.1123274736995713,1.4358679475554152,1
664,Phenotype,HP:0001460,Aplasia/Hypoplasia involving the skeletal musculature,0.11229837150355726,1.4353006538001962,1
665,Phenotype,HP:0012733,Macule,0.11229763747402821,1.4352863452453444,1
666,Biological Process,GO:0046456,icosanoid biosynthetic process,0.11220310263893951,1.4334435626054849,1
667,Phenotype,HP:0030148,Heart murmur,0.11220193622511077,1.433420825514417,1
668,Disease,MONDO:0000942,corneal disorder,0.1121737749853049,1.4328718739688573,1
669,Biological Process,GO:1900744,regulation of p38MAPK cascade,0.11213030563286774,1.432024518938704,1
670,Phenotype,HP:0010562,Keloids,0.1121042837337538,1.431517269902956,1
671,Biological Process,GO:0032655,regulation of interleukin-12 production,0.11210115286116529,1.4314562393035126,1
672,Disease,MONDO:0015356,hereditary neoplastic syndrome,0.11207726245529459,1.4309905398060057,1
673,Biological Process,GO:0001954,positive regulation of cell-matrix adhesion,0.11205341034722116,1.4305255868535778,1
674,Phenotype,HP:0009720,Adenoma sebaceum,0.11203678843710307,1.430201573304729,1
675,Phenotype,HP:0000095,Abnormal renal glomerulus morphology,0.11203059664898363,1.43008087578994,1
676,Disease,MONDO:0020297,Noonan syndrome and Noonan-related syndrome,0.11192392410063179,1.4280014907667586,1
677,Biological Process,GO:0070542,response to fatty acid,0.11187371173060323,1.4270226930176748,1
678,Biological Process,GO:0008015,blood circulation,0.111867360200268,1.4268988816223587,1
679,Phenotype,HP:0004275,Duplication of hand bones,0.11186711754185563,1.4268941514431681,1
679,Phenotype,HP:0009142,Duplication of bones involving the upper extremities,0.11186711754185563,1.4268941514431681,1
681,Phenotype,HP:0100733,Neoplasm of the parathyroid gland,0.11181169605523633,1.4258138115523604,1
682,Biological Process,GO:0003007,heart morphogenesis,0.1117640315614552,1.4248846799619244,1
683,Phenotype,HP:0009144,Supernumerary bones of the axial skeleton,0.11171701558568392,1.4239681900366383,1
684,Phenotype,HP:0002162,Low posterior hairline,0.11165403568196275,1.4227405127140038,1
684,Phenotype,HP:0030141,Abnormality of the posterior hairline,0.11165403568196275,1.4227405127140038,1
686,Phenotype,HP:0001928,Abnormality of coagulation,0.11163318922384202,1.422334149376178,1
687,Biological Process,GO:0034767,positive regulation of monoatomic ion transmembrane transport,0.11162029350173286,1.4220827710053487,1
688,Biological Process,GO:0051057,positive regulation of small GTPase mediated signal transduction,0.11159918046853057,1.42167121127688,1
689,Biological Process,GO:0032070,regulation of deoxyribonuclease activity,0.11157952975561058,1.4212881567912414,1
690,Biological Process,GO:0071827,plasma lipoprotein particle organization,0.11149293709822772,1.4196001922899577,1
691,Biological Process,GO:0055080,monoatomic cation homeostasis,0.1113728010985755,1.4172583620601429,1
692,Biological Process,GO:1903214,regulation of protein targeting to mitochondrion,0.11130019948055514,1.415843127123856,1
693,Biological Process,GO:0051100,negative regulation of binding,0.11129809931639101,1.415802188288358,1
694,Phenotype,HP:0012780,Neoplasm of the ear,0.11124130770062379,1.4146951402512276,1
695,Biological Process,GO:0018208,peptidyl-proline modification,0.1110902931019716,1.4117513885590551,1
696,Phenotype,HP:0006740,Transitional cell carcinoma of the bladder,0.11105158538003335,1.410996852752763,1
697,Phenotype,HP:0002863,Myelodysplasia,0.11100151953730308,1.4100209112837088,1
698,Biological Process,GO:0043903,regulation of biological process involved in symbiotic interaction,0.11098804544801188,1.409758258709021,1
699,Biological Process,GO:0010155,regulation of proton transport,0.11097720473610517,1.4095469389803024,1
700,Phenotype,HP:0012450,Chronic constipation,0.11089870587228245,1.4080167480896588,1
701,Biological Process,GO:1903579,negative regulation of ATP metabolic process,0.11089551473379944,1.4079545427175082,1
702,Biological Process,GO:0010644,cell communication by electrical coupling,0.11086872039038309,1.4074322363015954,1
703,Phenotype,HP:0012131,Abnormal number of erythroid precursors,0.11080334158945726,1.4061577968925891,1
704,Phenotype,HP:0005266,Intestinal polyp,0.11079641862543044,1.4060228464490512,1
705,Phenotype,HP:0200008,Intestinal polyposis,0.11073437238838069,1.4048133692399716,1
706,Phenotype,HP:0002665,Lymphoma,0.11070415025105529,1.404224244289889,1
707,Phenotype,HP:0025300,Malar rash,0.11065602775208605,1.4032861847311668,1
708,Biological Process,GO:0097746,blood vessel diameter maintenance,0.110623879396756,1.4026595117058565,1
708,Biological Process,GO:0035296,regulation of tube diameter,0.110623879396756,1.4026595117058565,1
708,Biological Process,GO:0035150,regulation of tube size,0.110623879396756,1.4026595117058565,1
711,Phenotype,HP:0001878,Hemolytic anemia,0.11059819701505769,1.4021588809373202,1
712,Biological Process,GO:0002690,positive regulation of leukocyte chemotaxis,0.11054438696724234,1.4011099530805033,1
713,Biological Process,GO:0010758,regulation of macrophage chemotaxis,0.11054370657630308,1.4010966901112496,1
714,Biological Process,GO:0021700,developmental maturation,0.11053053347256847,1.400839904696091,1
715,Biological Process,GO:0005975,carbohydrate metabolic process,0.11044545270798567,1.3991814117626442,1
716,Biological Process,GO:0007160,cell-matrix adhesion,0.11041619473998798,1.3986110815192676,1
717,Biological Process,GO:0002832,negative regulation of response to biotic stimulus,0.1103236817764186,1.3968077115438755,1
718,Biological Process,GO:0006821,chloride transport,0.1102860863702686,1.3960748582869074,1
719,Phenotype,HP:0031263,Abnormal renal corpuscle morphology,0.11026150987434857,1.3955957847264837,1
720,Phenotype,HP:0033401,Tissue ischemia,0.11022528615919236,1.3948896700611495,1
720,Phenotype,HP:0002637,Cerebral ischemia,0.11022528615919236,1.3948896700611495,1
722,Biological Process,GO:0006091,generation of precursor metabolites and energy,0.11020505360147226,1.3944952735818879,1
723,Biological Process,GO:0045446,endothelial cell differentiation,0.1101863256404837,1.3941302064470342,1
724,Biological Process,GO:0006476,protein deacetylation,0.11010003157035086,1.3924480623547069,1
725,Biological Process,GO:0016045,detection of bacterium,0.11008056629058516,1.3920686225471628,1
726,Biological Process,GO:1903706,regulation of hemopoiesis,0.11004376356463608,1.3913512211319614,1
727,Biological Process,GO:1903533,regulation of protein targeting,0.11003782149553254,1.3912353914298354,1
728,Disease,MONDO:0019695,acromelic dysplasia,0.1100097412530836,1.3906880187786916,1
729,Biological Process,GO:0045599,negative regulation of fat cell differentiation,0.10998704444345675,1.3902455862434118,1
730,Phenotype,HP:0000829,Hypoparathyroidism,0.1099404345145808,1.3893370114551116,1
731,Biological Process,GO:0046457,prostanoid biosynthetic process,0.10990839232593896,1.388712407954012,1
731,Biological Process,GO:0001516,prostaglandin biosynthetic process,0.10990839232593896,1.388712407954012,1
733,Phenotype,HP:0003221,Chromosomal breakage induced by crosslinking agents,0.10989401628516982,1.3884321734951013,1
734,Phenotype,HP:0025074,Abnormal QRS complex,0.10984237995252755,1.3874256182153475,1
735,Biological Process,GO:0046364,monosaccharide biosynthetic process,0.10983410673941307,1.387264347150677,1
736,Phenotype,HP:0031064,Impaired continence,0.10981462092890903,1.3868845071341713,1
737,Biological Process,GO:0001952,regulation of cell-matrix adhesion,0.10973417407039765,1.3853163436719205,1
738,Phenotype,HP:0008069,Neoplasm of the skin,0.10970496875659108,1.3847470398251014,1
739,Biological Process,GO:1903587,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,0.10963429024955751,1.383369292398447,1
740,Biological Process,GO:1902305,regulation of sodium ion transmembrane transport,0.10956484474049522,1.382015579998186,1
741,Biological Process,GO:1902905,positive regulation of supramolecular fiber organization,0.10953605028762725,1.3814542851292675,1
742,Phenotype,HP:0000421,Epistaxis,0.1095026686812689,1.3808035721446827,1
743,Biological Process,GO:2000107,negative regulation of leukocyte apoptotic process,0.10948933151596252,1.380543588651101,1
744,Biological Process,GO:0001678,intracellular glucose homeostasis,0.1094864272277628,1.3804869748973396,1
745,Phenotype,HP:0001034,Hypermelanotic macule,0.10939115137807509,1.3786297475415437,1
746,Biological Process,GO:1904894,positive regulation of receptor signaling pathway via STAT,0.10930822344263691,1.3770132200504714,1
747,Biological Process,GO:0030010,establishment of cell polarity,0.10929727161252034,1.3767997342767397,1
748,Phenotype,HP:0004823,Anisopoikilocytosis,0.109281631267232,1.3764948545278968,1
749,Biological Process,GO:0050801,monoatomic ion homeostasis,0.10927879885920433,1.37643964194581,1
750,Phenotype,HP:0001888,Lymphopenia,0.10925865598851592,1.3760469937501822,1
751,Phenotype,HP:0002948,Vertebral fusion,0.10920360376483573,1.3749738519608268,1
752,Biological Process,GO:0046598,positive regulation of viral entry into host cell,0.10915284122345437,1.373984329633687,1
752,Biological Process,GO:0075294,positive regulation by symbiont of entry into host,0.10915284122345437,1.373984329633687,1
754,Biological Process,GO:1901888,regulation of cell junction assembly,0.10908901354148304,1.3727401264342116,1
755,Biological Process,GO:0009615,response to virus,0.10906993754507821,1.3723682749893993,1
756,Biological Process,GO:0044403,biological process involved in symbiotic interaction,0.10900331353253656,1.3710695624714757,1
757,Biological Process,GO:0031349,positive regulation of defense response,0.10899156177022795,1.3708404834917562,1
758,Phenotype,HP:0001097,Keratoconjunctivitis sicca,0.108971481225839,1.3704490502326387,1
759,Biological Process,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,0.10893786494219548,1.3697937626462509,1
760,Biological Process,GO:0051701,biological process involved in interaction with host,0.10892340077694418,1.369511810362734,1
761,Phenotype,HP:0002840,Lymphadenitis,0.1089173081361623,1.369393045542832,1
762,Biological Process,GO:1903747,regulation of establishment of protein localization to mitochondrion,0.10889845364958739,1.3690255120245147,1
763,Biological Process,GO:0007034,vacuolar transport,0.10884151915900009,1.3679156789056957,1
764,Biological Process,GO:0045786,negative regulation of cell cycle,0.10883569160643314,1.3678020814927085,1
765,Phenotype,HP:0001007,Hirsutism,0.10879227587296092,1.366955771665603,1
766,Biological Process,GO:0071345,cellular response to cytokine stimulus,0.1087778327037392,1.3666742286610443,1
767,Phenotype,HP:0010280,Stomatitis,0.10877519950013503,1.3666228992026026,1
768,Phenotype,HP:0007550,Hypohidrosis or hyperhidrosis,0.10872732005405927,1.3656895775127544,1
769,Biological Process,GO:0050688,regulation of defense response to virus,0.10870981869892182,1.3653484208016748,1
770,Phenotype,HP:0200097,Oral mucosal blisters,0.10863498073552613,1.363889592427789,1
771,Biological Process,GO:0030595,leukocyte chemotaxis,0.10860622296110889,1.3633290125377688,1
